Category,Products,Product
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bianchi amarillo
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bianchi café
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Chocoreta
Dulces,"Pulparindo mini chile, Pulparindo grande chile, Pulparindo original, Huevito, Cangrejo, Pecositas, Winis mini, Winis unicornio, Winis sirena maxi tubo, Winis dragón maxi tubo, Winis paleta unicornio, Frutaffy fresa 24pz, Frutsffy manzana verde 24pz, Astridix 30pz, Tix tix 30pz, Chupa chups mini 8, Lucas gusano 10pz, Monedas nucita 48pz, Jugos sabo 12pz, Mini mamut 28pz, Mac'Ma selecciones, Mac'Ma pícolo, Mac'Ma parisién, Mac'Ma presidente, Mac'Ma abanico, Mac'Ma caja pequeña barquillos, Mac'Ma caja pequeña doncellas, Mac'Ma caja pequeña natta, Mac'Ma caja pequeña fresa, Bocadín 50pz, Luminiscente rojo, Pop trueno, Dartañan, Pica fresa, Mazapán original grande, Mazapan original pequeño, Bombones medianos, Bombones grandes, Bombones enrollados, Bombones fresita, Bombones ositos conejos pollitos, Bombones corazón, Tarrito, Paleta sandía, Paleta Pollito, Paleta coca, Paleta hueso, Kranky, Llaves, Vove, Duvalín fresa vainilla, Duvalín avellana fresa, Duvalín avellana vainilla, Animalitos, Aciditos, Pelón mini, Malvabony, Ice, Bubbaloo plátano, Bubbaloo mora azul, Bubbaloo fresa, Bubbaloo tuttifruti, Bubbaloo piña chamoy, Canels original, Bianchi amarillo, Bianchi café, Chocoreta, Bubulubu mini",Bubulubu mini
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol taco extremo
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol taco original
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Solchesitos queso
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Solchesitos extremo
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol nachos extremo
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Solchesito dedito
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Solchesitos dedito
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol salsa negra
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol jalapeño
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol nachos original
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol adobada
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol chipotle
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol extrema
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol habanero
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol limón
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol rifaditas
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Sol original
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Top tops moradas
Botanas,"Sol taco extremo, Sol taco original, Solchesitos queso, Solchesitos extremo, Sol nachos extremo, Solchesito dedito, Solchesitos dedito, Sol salsa negra, Sol jalapeño, Sol nachos original, Sol adobada, Sol chipotle, Sol extrema, Sol habanero, Sol limón, Sol rifaditas, Sol original, Top tops moradas, Top tops salsa negra",Top tops salsa negra
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Kinder delice
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Turín avellana
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Turín fresa
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Turín original
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Giselle 160g 16pz
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Giselle 100g
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Vallmond corazón grande 16pz
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Vallmond corazón mediano 8pz
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Vallmond corazón pequeño 3pz
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Vallmond 12pz
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Vallmond flor 5pz
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Colosseo corazón pequeño 31g
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Kiss grande 41.5g
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Kisses 76g
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Picard chocolate tequila
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Picard chocolate licor de café
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Gatucos 240g
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Ferrero 24pz 300g
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Ferrero 4pz 50g
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Ferrero 10pz 125g
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",Ferrero 8pz 100g
Chocolates,"Kinder delice, Turín avellana, Turín fresa, Turín original, Giselle 160g 16pz, Giselle 100g, Vallmond corazón grande 16pz, Vallmond corazón mediano 8pz, Vallmond corazón pequeño 3pz, Vallmond 12pz, Vallmond flor 5pz, Colosseo corazón pequeño 31g, Kiss grande 41.5g, Kisses 76g, Picard chocolate tequila, Picard chocolate licor de café, Gatucos 240g, Ferrero 24pz 300g, Ferrero 4pz 50g, Ferrero 10pz 125g, Ferrero 8pz 100g, M&M's 6 pack",M&M's 6 pack
